session_id,station_id,start_time,end_time,charge_time_hrs,kwh_total
8540,ST-004,2023-05-22 11:06:00,2023-05-22 12:37:44.356566385,1.53,8.25
8541,ST-011,2023-05-22 07:02:00,2023-05-22 10:14:05.932163783,3.2,17.88
8542,ST-006,2023-05-22 13:23:00,2023-05-22 14:04:32.778777509,0.69,0.5
8543,ST-011,2023-05-22 12:05:00,2023-05-22 14:12:49.690576196,2.13,11.01
8544,ST-009,2023-05-22 16:31:00,2023-05-22 20:03:48.191703512,3.55,14.64
8545,ST-011,2023-05-22 05:17:00,2023-05-22 09:30:13.018309649,4.22,15.74
8546,ST-004,2023-05-22 13:06:00,2023-05-22 13:48:53.821429901,0.71,3.53
8547,ST-015,2023-05-22 16:34:00,2023-05-22 20:04:14.528154318,3.5,18.73
8548,ST-007,2023-05-22 09:24:00,2023-05-22 10:39:20.653180030,1.26,3.93
8549,ST-007,2023-05-22 12:51:00,2023-05-22 15:32:35.586944448,2.69,16.41
8550,ST-007,2023-05-22 10:23:00,2023-05-22 13:45:34.281155245,3.38,13.57
8551,ST-003,2023-05-22 15:18:00,2023-05-22 17:12:24.601540976,1.91,8.95
8552,ST-015,2023-05-22 10:26:00,2023-05-22 14:30:48.975958513,4.08,16.18
8553,ST-007,2023-05-22 09:34:00,2023-05-22 11:35:38.543364692,2.03,13.45
8554,ST-003,2023-05-22 16:36:00,2023-05-22 17:48:06.410151980,1.2,5.54
8555,ST-003,2023-05-22 09:37:00,2023-05-22 12:57:10.336554753,3.34,12.35
8556,ST-009,2023-05-22 06:13:00,2023-05-22 10:46:17.115629879,4.55,18.51
8557,ST-003,2023-05-22 08:06:00,2023-05-22 12:14:29.434832452,4.14,14.08
8558,ST-010,2023-05-22 11:51:00,2023-05-22 14:19:26.831357090,2.47,12.86
8559,ST-008,2023-05-22 19:55:00,2023-05-22 21:36:50.836983965,1.7,4.44
8560,ST-011,2023-05-22 09:58:00,2023-05-22 11:03:51.896617331,1.1,7.08
8561,ST-008,2023-05-22 12:32:00,2023-05-22 13:47:52.346841276,1.26,2.04
8562,ST-011,2023-05-22 19:19:00,2023-05-22 23:20:22.085221164,4.02,13.29
8563,ST-002,2023-05-22 20:56:00,2023-05-22 23:07:41.282649419,2.19,5.53
8564,ST-011,2023-05-22 13:35:00,2023-05-22 16:46:00.227280475,3.18,7.29
8565,ST-002,2023-05-22 16:38:00,2023-05-22 18:21:53.635735799,1.73,11.32
8566,ST-008,2023-05-22 12:29:00,2023-05-22 16:57:26.060806517,4.47,16.23
8567,ST-014,2023-05-22 15:16:00,2023-05-22 17:52:34.864613436,2.61,10.73
8568,ST-007,2023-05-22 13:18:00,2023-05-22 15:40:36.522511633,2.38,6.15
8569,ST-011,2023-05-22 09:56:00,2023-05-22 10:44:27.436670613,0.81,1.77
8570,ST-003,2023-05-22 11:04:00,2023-05-22 12:04:32.611099606,1.01,5.78
8571,ST-006,2023-05-22 13:42:00,2023-05-22 14:28:00.686294696,0.77,0.63
8572,ST-001,2023-05-22 05:46:00,2023-05-22 06:47:14.381205518,1.02,0.5
8573,ST-015,2023-05-22 21:31:00,2023-05-22 22:30:12.532510140,0.99,6.79
8574,ST-013,2023-05-22 07:54:00,2023-05-22 12:16:37.036566937,4.38,25.74
8575,ST-011,2023-05-22 14:06:00,2023-05-22 16:40:29.008971118,2.57,10.88
8576,ST-007,2023-05-22 15:54:00,2023-05-22 20:23:45.631537365,4.5,18.21
8577,ST-001,2023-05-22 12:15:00,2023-05-22 15:58:43.947861076,3.73,23.61
8578,ST-013,2023-05-22 16:59:00,2023-05-22 20:34:22.017437387,3.59,19.6
8579,ST-007,2023-05-22 06:20:00,2023-05-22 09:33:10.250140986,3.22,6.42
8580,ST-001,2023-05-22 15:04:00,2023-05-22 16:54:37.707485910,1.84,0.5
8581,ST-004,2023-05-22 13:07:00,2023-05-22 15:32:27.374120177,2.42,8.8
8582,ST-007,2023-05-22 12:28:00,2023-05-22 14:00:15.893235614,1.54,9.19
8583,ST-010,2023-05-22 06:08:00,2023-05-22 08:50:43.341695951,2.71,13.18
8584,ST-010,2023-05-22 16:43:00,2023-05-22 18:08:17.655359737,1.42,10.53
8585,ST-011,2023-05-22 13:36:00,2023-05-22 17:00:17.574188494,3.4,19.36
8586,ST-010,2023-05-22 18:14:00,2023-05-22 20:34:09.824892673,2.34,12.02
8587,ST-014,2023-05-22 10:45:00,2023-05-22 13:06:40.498995010,2.36,15.78
8588,ST-007,2023-05-23 08:44:00,2023-05-23 10:46:31.671387943,2.04,10.23
8589,ST-012,2023-05-23 12:49:00,2023-05-23 16:16:38.163686898,3.46,17.61
8590,ST-007,2023-05-23 16:44:00,2023-05-23 20:31:16.502113141,3.79,17.56
8591,ST-004,2023-05-23 11:44:00,2023-05-23 14:45:31.901812219,3.03,10.72
8592,ST-003,2023-05-23 15:03:00,2023-05-23 17:42:40.982444137,2.66,11.76
8593,ST-008,2023-05-23 12:16:00,2023-05-23 13:13:26.694083226,0.96,2.92
8594,ST-015,2023-05-23 18:37:00,2023-05-23 21:56:49.629853235,3.33,19.07
8595,ST-004,2023-05-23 11:35:00,2023-05-23 16:34:19.067089483,4.99,19.72
8596,ST-006,2023-05-23 11:04:00,2023-05-23 15:59:18.242732343,4.92,19.64
8597,ST-011,2023-05-23 14:55:00,2023-05-23 15:07:00.000000000,0.2,0.83
8598,ST-003,2023-05-23 15:35:00,2023-05-23 20:10:12.783431158,4.59,19.15
8599,ST-005,2023-05-23 23:48:00,2023-05-24 01:26:46.140663218,1.65,3.21
8600,ST-005,2023-05-23 12:35:00,2023-05-23 15:25:23.939976529,2.84,19.19
8601,ST-009,2023-05-23 15:07:00,2023-05-23 15:55:59.130473038,0.82,3.01
8602,ST-004,2023-05-23 14:34:00,2023-05-23 16:24:11.024182097,1.84,4.56
8603,ST-009,2023-05-23 13:47:00,2023-05-23 14:46:52.950587254,1.0,0.82
8604,ST-012,2023-05-23 06:41:00,2023-05-23 09:27:22.732039366,2.77,16.22
8605,ST-001,2023-05-23 10:32:00,2023-05-23 13:21:45.149973258,2.83,8.69
8606,ST-009,2023-05-23 11:02:00,2023-05-23 12:17:10.001911534,1.25,7.38
8607,ST-015,2023-05-23 08:51:00,2023-05-23 10:04:16.689405272,1.22,3.86
8608,ST-009,2023-05-23 16:26:00,2023-05-23 19:03:34.948111602,2.63,11.73
8609,ST-006,2023-05-23 18:07:00,2023-05-23 18:26:16.225703350,0.32,3.73
8610,ST-003,2023-05-23 15:49:00,2023-05-23 18:55:33.592160091,3.11,15.88
8611,ST-012,2023-05-23 07:44:00,2023-05-23 11:26:23.521110949,3.71,16.12
8612,ST-011,2023-05-23 21:55:00,2023-05-24 01:15:32.256554427,3.34,13.45
8613,ST-002,2023-05-23 12:36:00,2023-05-23 14:34:49.937445446,1.98,6.9
8614,ST-007,2023-05-23 10:38:00,2023-05-23 13:19:11.452810776,2.69,14.48
8615,ST-003,2023-05-23 20:31:00,2023-05-23 23:01:57.050919826,2.52,15.12
8616,ST-005,2023-05-23 19:59:00,2023-05-24 00:50:59.489620438,4.87,16.13
8617,ST-005,2023-05-23 12:46:00,2023-05-23 15:24:01.390832013,2.63,10.4
8618,ST-009,2023-05-23 08:01:00,2023-05-23 10:38:00.695770709,2.62,14.32
8619,ST-006,2023-05-23 11:39:00,2023-05-23 13:18:44.325818314,1.66,4.33
8620,ST-007,2023-05-23 14:01:00,2023-05-23 18:01:31.735297888,4.01,14.06
8621,ST-006,2023-05-23 17:00:00,2023-05-23 18:05:07.420074891,1.09,8.58
8622,ST-015,2023-05-23 15:17:00,2023-05-23 17:31:17.952449623,2.24,11.22
8623,ST-007,2023-05-23 12:19:00,2023-05-23 16:00:44.880281789,3.7,17.09
8624,ST-007,2023-05-23 12:57:00,2023-05-23 15:12:00.988889009,2.25,5.67
8625,ST-012,2023-05-23 15:02:00,2023-05-23 18:30:29.528367782,3.47,19.58
8626,ST-015,2023-05-23 10:42:00,2023-05-23 12:43:54.332833738,2.03,11.46
8627,ST-015,2023-05-23 12:09:00,2023-05-23 13:36:01.206597751,1.45,4.79
8628,ST-013,2023-05-23 05:55:00,2023-05-23 06:07:00.000000000,0.2,2.96
8629,ST-014,2023-05-23 14:31:00,2023-05-23 18:54:31.224175640,4.39,16.29
8630,ST-005,2023-05-23 11:35:00,2023-05-23 13:15:41.663534547,1.68,7.31
8631,ST-011,2023-05-23 14:02:00,2023-05-23 16:35:19.807952079,2.56,14.42
8632,ST-004,2023-05-23 12:28:00,2023-05-23 15:43:44.274074276,3.26,9.72
8633,ST-009,2023-05-23 13:35:00,2023-05-23 14:38:33.064572104,1.06,3.41
8634,ST-009,2023-05-23 09:50:00,2023-05-23 12:49:33.783236215,2.99,15.8
8635,ST-008,2023-05-23 09:22:00,2023-05-23 11:47:23.938452251,2.42,6.43
8636,ST-002,2023-05-23 08:24:00,2023-05-23 10:50:37.351270606,2.44,6.94
8637,ST-015,2023-05-23 17:30:00,2023-05-23 21:26:05.272242269,3.93,13.58
8638,ST-010,2023-05-23 16:11:00,2023-05-23 19:31:41.468389956,3.34,12.87
8639,ST-010,2023-05-23 13:54:00,2023-05-23 14:12:00.176181666,0.3,2.9
8640,ST-010,2023-05-23 11:49:00,2023-05-23 12:36:48.973864767,0.8,7.74
8641,ST-007,2023-05-23 15:45:00,2023-05-23 16:39:52.707116260,0.91,0.5
8642,ST-010,2023-05-23 17:02:00,2023-05-23 18:10:41.690772033,1.14,4.73
8643,ST-001,2023-05-23 10:14:00,2023-05-23 12:25:29.656613695,2.19,11.11
8644,ST-015,2023-05-23 18:12:00,2023-05-23 20:29:43.228005254,2.3,
8645,ST-001,2023-05-23 16:41:00,2023-05-23 21:36:27.679926008,4.92,19.32
8646,ST-012,2023-05-23 09:23:00,2023-05-23 11:45:38.455934186,2.38,12.62
8647,ST-012,2023-05-23 11:07:00,2023-05-23 12:10:15.322913493,1.05,4.86
8648,ST-011,2023-05-23 10:11:00,2023-05-23 13:29:21.885265372,3.31,16.0
8649,ST-004,2023-05-23 11:59:00,2023-05-23 15:41:38.766567677,3.71,16.37
8650,ST-001,2023-05-23 08:09:00,2023-05-23 08:21:00.000000000,0.2,0.5
8651,ST-013,2023-05-24 06:42:00,2023-05-24 08:41:48.298504187,2.0,9.63
8652,ST-003,2023-05-24 12:53:00,2023-05-24 15:18:37.079525599,2.43,9.06
8653,ST-015,2023-05-24 12:32:00,2023-05-24 14:56:30.244409155,2.41,13.71
8654,ST-010,2023-05-24 12:27:00,2023-05-24 14:33:27.115665863,2.11,8.27
8655,ST-001,2023-05-24 17:13:00,2023-05-24 18:53:41.632477257,1.68,9.95
8656,ST-013,2023-05-24 18:23:00,2023-05-24 21:31:07.375054932,3.14,16.53
8657,ST-007,2023-05-24 07:24:00,2023-05-24 10:04:37.312342150,2.68,6.03
8658,ST-013,2023-05-24 08:14:00,2023-05-24 09:43:32.672294904,1.49,8.35
8659,ST-013,2023-05-24 12:02:00,2023-05-24 14:55:02.436943628,2.88,11.07
8660,ST-009,2023-05-24 14:06:00,2023-05-24 15:53:29.808510677,1.79,10.51
8661,ST-014,2023-05-24 09:50:00,2023-05-24 10:37:51.819793217,0.8,0.5
8662,ST-010,2023-05-24 12:18:00,2023-05-24 12:50:42.158066149,0.55,1.14
8663,ST-009,2023-05-24 14:03:00,2023-05-24 17:17:02.899429778,3.23,15.43
8664,ST-010,2023-05-24 17:19:00,2023-05-24 20:04:58.876004079,2.77,9.26
8665,ST-003,2023-05-24 07:27:00,2023-05-24 10:08:02.449558382,2.68,12.8
8666,ST-005,2023-05-24 14:21:00,2023-05-24 18:06:53.231580800,3.76,19.79
8667,ST-015,2023-05-24 10:55:00,2023-05-24 13:24:12.313847268,2.49,8.82
8668,ST-012,2023-05-24 14:00:00,2023-05-24 16:21:08.310280406,2.35,10.35
8669,ST-005,2023-05-24 15:24:00,2023-05-24 18:25:11.690510420,3.02,11.0
8670,ST-013,2023-05-24 17:56:00,2023-05-24 22:31:52.117651743,4.6,20.93
8671,ST-005,2023-05-24 17:02:00,2023-05-24 20:05:51.912158600,3.06,12.85
8672,ST-014,2023-05-24 09:28:00,2023-05-24 11:08:15.722184335,1.67,8.44
8673,ST-014,2023-05-24 15:22:00,2023-05-24 19:17:55.189579995,3.93,12.64
8674,ST-013,2023-05-24 20:37:00,2023-05-24 22:24:02.888057957,1.78,5.71
8675,ST-006,2023-05-24 13:42:00,2023-05-24 16:53:48.228638016,3.2,15.8
8676,ST-014,2023-05-24 12:43:00,2023-05-24 15:28:57.079287627,2.77,12.33
8677,ST-014,2023-05-24 13:50:00,2023-05-24 15:21:21.080290505,1.52,1.08
8678,ST-011,2023-05-24 13:46:00,2023-05-24 16:58:36.987523103,3.21,12.52
8679,ST-003,2023-05-24 17:50:00,2023-05-24 22:26:17.232081511,4.6,22.7
8680,ST-012,2023-05-24 07:47:00,2023-05-24 10:09:19.811009688,2.37,6.17
8681,ST-001,2023-05-24 20:41:00,2023-05-24 21:57:20.495231393,1.27,0.5
8682,ST-009,2023-05-24 10:04:00,2023-05-24 13:29:17.792375893,3.42,11.54
8683,ST-007,2023-05-24 17:03:00,2023-05-24 17:57:48.872584893,0.91,3.51
8684,ST-006,2023-05-24 10:02:00,2023-05-24 12:49:25.311297947,2.79,12.32
8685,ST-010,2023-05-24 20:57:00,2023-05-25 02:39:36.911360120,5.71,26.52
8686,ST-007,2023-05-24 14:38:00,2023-05-24 16:51:16.713502071,2.22,5.01
8687,ST-005,2023-05-24 17:07:00,2023-05-24 17:51:32.292397222,0.74,0.5
8688,ST-012,2023-05-24 14:32:00,2023-05-24 19:53:08.636833512,5.35,21.12
8689,ST-006,2023-05-24 13:15:00,2023-05-24 15:23:18.617711312,2.14,9.27
8690,ST-005,2023-05-24 23:47:00,2023-05-25 03:10:58.596883110,3.4,13.59
8691,ST-013,2023-05-24 14:22:00,2023-05-24 16:56:10.332878057,2.57,10.76
8692,ST-011,2023-05-24 08:53:00,2023-05-24 09:22:29.780392690,0.49,3.28
8693,ST-009,2023-05-24 16:03:00,2023-05-24 17:28:55.622440327,1.43,3.01
8694,ST-008,2023-05-24 11:12:00,2023-05-24 14:43:36.770039121,3.53,15.62
8695,ST-015,2023-05-24 16:14:00,2023-05-24 19:13:30.110308399,2.99,15.56
8696,ST-004,2023-05-24 06:46:00,2023-05-24 09:41:59.209328973,2.93,18.73
8697,ST-009,2023-05-24 14:51:00,2023-05-24 15:30:27.981041991,0.66,2.82
8698,ST-004,2023-05-24 15:53:00,2023-05-24 18:38:07.903926247,2.75,16.23
8699,ST-001,2023-05-24 12:48:00,2023-05-24 16:36:47.777249074,3.81,15.84
8700,ST-007,2023-05-24 08:46:00,2023-05-24 12:50:27.684184391,4.07,17.03
8701,ST-009,2023-05-24 15:36:00,2023-05-24 17:34:45.047339989,1.98,7.81
8702,ST-010,2023-05-24 11:31:00,2023-05-24 17:17:23.957297169,5.77,30.39
8703,ST-014,2023-05-24 13:55:00,2023-05-24 17:46:16.248487544,3.85,17.69
8704,ST-010,2023-05-24 15:55:00,2023-05-24 18:34:14.450220570,2.65,14.5
8705,ST-015,2023-05-24 13:32:00,2023-05-24 14:51:28.830678486,1.32,3.24
8706,ST-002,2023-05-24 14:12:00,2023-05-24 17:34:40.166048772,3.38,18.12
8707,ST-015,2023-05-24 14:50:00,2023-05-24 17:19:56.929022843,2.5,13.21
8708,ST-003,2023-05-24 11:54:00,2023-05-24 12:32:08.880600010,0.64,0.65
8709,ST-012,2023-05-24 13:07:00,2023-05-24 13:35:36.986155304,0.48,0.56
8710,ST-012,2023-05-25 09:28:00,2023-05-25 12:33:17.076552350,3.09,11.9
8711,ST-004,2023-05-25 09:02:00,2023-05-25 10:16:48.451459523,1.25,4.06
8712,ST-012,2023-05-25 09:49:00,2023-05-25 11:13:25.615139976,1.41,6.82
8713,ST-005,2023-05-25 12:22:00,2023-05-25 15:10:17.226744050,2.8,9.31
8714,ST-011,2023-05-25 16:42:00,2023-05-25 19:01:29.580235058,2.32,12.02
8715,ST-001,2023-05-25 16:43:00,2023-05-25 17:34:22.516494255,0.86,3.42
8716,ST-008,2023-05-25 15:22:00,2023-05-25 18:05:14.626171442,2.72,7.05
8717,ST-003,2023-05-25 13:12:00,2023-05-25 13:59:20.116239030,0.79,5.85
8718,ST-003,2023-05-25 05:53:00,2023-05-25 07:42:12.240145111,1.82,7.15
8719,ST-006,2023-05-25 18:08:00,2023-05-25 21:19:38.948763897,3.19,9.96
8720,ST-007,2023-05-25 11:48:00,2023-05-25 14:27:05.228401929,2.65,14.64
8721,ST-006,2023-05-25 20:36:00,2023-05-25 22:34:09.047850220,1.97,11.47
8722,ST-012,2023-05-25 08:54:00,2023-05-25 09:08:04.294339540,0.23,1.46
8723,ST-005,2023-05-25 09:56:00,2023-05-25 11:36:41.522347685,1.68,8.04
8724,ST-007,2023-05-25 13:05:00,2023-05-25 14:56:12.027542101,1.85,1.95
8725,ST-014,2023-05-25 13:55:00,2023-05-25 15:45:25.352532557,1.84,11.6
8726,ST-015,2023-05-25 10:25:00,2023-05-25 12:37:21.479926321,2.21,8.02
8727,ST-002,2023-05-25 14:02:00,2023-05-25 17:47:40.190510523,3.76,18.06
8728,ST-015,2023-05-25 11:53:00,2023-05-25 14:55:46.799472682,3.05,12.83
8729,ST-002,2023-05-25 15:30:00,2023-05-25 18:09:58.561306758,2.67,12.66
8730,ST-001,2023-05-25 18:37:00,2023-05-25 19:47:19.173137728,1.17,6.47
8731,ST-012,2023-05-25 17:01:00,2023-05-25 20:34:37.760450356,3.56,15.66
8732,ST-002,2023-05-25 12:05:00,2023-05-25 15:38:28.908961862,3.56,13.48
8733,ST-001,2023-05-25 09:39:00,2023-05-25 12:10:24.115857756,2.52,10.95
8734,ST-004,2023-05-25 10:12:00,2023-05-25 16:23:16.873458767,6.19,23.08
8735,ST-007,2023-05-25 14:32:00,2023-05-25 17:40:44.565523874,3.15,12.29
8736,ST-014,2023-05-25 10:54:00,2023-05-25 15:38:51.965950320,4.75,18.98
8737,ST-006,2023-05-25 10:30:00,2023-05-25 12:02:22.855961587,1.54,2.57
8738,ST-009,2023-05-25 10:27:00,2023-05-25 11:59:36.311383954,1.54,3.9
8739,ST-009,2023-05-25 13:54:00,2023-05-25 16:25:53.435726010,2.53,8.85
8740,ST-012,2023-05-25 10:01:00,2023-05-25 12:36:03.182856305,2.58,10.95
8741,ST-001,2023-05-25 21:21:00,2023-05-26 00:32:23.082805824,3.19,14.58
8742,ST-012,2023-05-25 21:16:00,2023-05-26 01:07:51.263006300,3.86,18.05
8743,ST-003,2023-05-25 10:41:00,2023-05-25 11:01:09.932449120,0.34,0.5
8744,ST-006,2023-05-25 15:21:00,2023-05-25 18:35:21.750701412,3.24,12.71
8745,ST-015,2023-05-25 16:24:00,2023-05-25 16:36:00.000000000,0.2,1.79
8746,ST-008,2023-05-25 11:43:00,2023-05-25 11:55:00.000000000,0.2,0.5
8747,ST-011,2023-05-25 10:05:00,2023-05-25 11:06:52.034961423,1.03,7.33
8748,ST-009,2023-05-25 14:21:00,2023-05-25 18:19:17.319590236,3.97,15.78
8749,ST-007,2023-05-25 21:30:00,2023-05-26 00:42:08.414939086,3.2,15.84
8750,ST-010,2023-05-25 11:20:00,2023-05-25 12:37:47.227492524,1.3,10.75
8751,ST-005,2023-05-25 16:36:00,2023-05-25 19:47:50.443447975,3.2,9.26
8752,ST-014,2023-05-25 11:54:00,2023-05-25 12:48:53.766087868,0.91,5.12
8753,ST-004,2023-05-25 12:12:00,2023-05-25 14:05:35.159697131,1.89,5.69
8754,ST-009,2023-05-25 16:50:00,2023-05-25 19:43:23.464842589,2.89,13.5
8755,ST-013,2023-05-25 13:08:00,2023-05-25 14:45:00.247851289,1.62,4.85
8756,ST-001,2023-05-25 16:36:00,2023-05-25 18:25:34.525785239,1.83,3.55
8757,ST-006,2023-05-25 10:07:00,2023-05-25 12:44:45.282804927,2.63,
8758,ST-005,2023-05-25 14:30:00,2023-05-25 15:45:14.277645457,1.25,10.04
8759,ST-010,2023-05-25 14:47:00,2023-05-25 16:29:45.199327033,1.71,8.47
8760,ST-014,2023-05-25 09:44:00,2023-05-25 10:53:40.632928254,1.16,2.52
8761,ST-008,2023-05-25 10:39:00,2023-05-25 11:54:04.345599531,1.25,5.36
8762,ST-007,2023-05-25 12:37:00,2023-05-25 15:00:03.383339872,2.38,11.52
8763,ST-015,2023-05-25 18:09:00,2023-05-25 20:56:16.978794470,2.79,12.26
8764,ST-006,2023-05-25 15:55:00,2023-05-25 17:24:11.689125895,1.49,3.91
8765,ST-006,2023-05-25 19:09:00,2023-05-25 22:31:18.294203823,3.37,14.72
8766,ST-010,2023-05-25 19:11:00,2023-05-25 21:36:55.575181800,2.43,9.83
8767,ST-011,2023-05-25 11:40:00,2023-05-25 13:15:47.023515787,1.6,5.05
8768,ST-013,2023-05-26 08:50:00,2023-05-26 12:29:59.168788433,3.67,18.14
8769,ST-004,2023-05-26 16:11:00,2023-05-26 19:03:16.231179011,2.87,11.66
8770,ST-007,2023-05-26 14:21:00,2023-05-26 19:05:18.443961180,4.74,20.89
8771,ST-011,2023-05-26 12:50:00,2023-05-26 16:26:22.326916230,3.61,15.42
8772,ST-004,2023-05-26 10:19:00,2023-05-26 12:58:31.366552347,2.66,14.95
8773,ST-008,2023-05-26 13:30:00,2023-05-26 15:17:42.999541665,1.8,12.58
8774,ST-002,2023-05-26 10:50:00,2023-05-26 11:30:49.105945541,0.68,0.5
8775,ST-014,2023-05-26 13:55:00,2023-05-26 15:28:42.647586558,1.56,7.69
8776,ST-005,2023-05-26 16:50:00,2023-05-26 18:52:28.421317108,2.04,5.74
8777,ST-009,2023-05-26 11:39:00,2023-05-26 14:35:17.052151500,2.94,16.43
8778,ST-010,2023-05-26 13:25:00,2023-05-26 15:41:31.336381768,2.28,8.31
8779,ST-013,2023-05-26 12:22:00,2023-05-26 13:50:43.630480656,1.48,10.16
8780,ST-009,2023-05-26 15:23:00,2023-05-26 17:18:15.544228433,1.92,6.43
8781,ST-014,2023-05-26 14:10:00,2023-05-26 17:03:11.935379176,2.89,12.42
8782,ST-003,2023-05-26 15:26:00,2023-05-26 15:38:00.000000000,0.2,0.5
8783,ST-002,2023-05-26 08:11:00,2023-05-26 08:39:08.850053881,0.47,1.65
8784,ST-012,2023-05-26 11:16:00,2023-05-26 15:19:05.527841920,4.05,23.36
8785,ST-008,2023-05-26 11:13:00,2023-05-26 11:25:00.000000000,0.2,2.86
8786,ST-008,2023-05-26 11:51:00,2023-05-26 15:43:39.757177765,3.88,13.08
8787,ST-005,2023-05-26 03:51:00,2023-05-26 07:52:28.678913972,4.02,20.82
8788,ST-006,2023-05-26 07:08:00,2023-05-26 10:38:03.300357386,3.5,23.67
8789,ST-011,2023-05-26 08:25:00,2023-05-26 12:24:24.112660908,3.99,14.16
8790,ST-014,2023-05-26 02:25:00,2023-05-26 04:33:09.859246992,2.14,5.56
8791,ST-008,2023-05-26 09:10:00,2023-05-26 12:36:08.777593715,3.44,14.8
8792,ST-003,2023-05-26 15:00:00,2023-05-26 17:26:09.081686581,2.44,8.77
8793,ST-005,2023-05-26 15:34:00,2023-05-26 15:47:04.489565378,0.22,5.99
8794,ST-003,2023-05-26 11:02:00,2023-05-26 13:51:09.486388822,2.82,10.62
8795,ST-015,2023-05-26 08:41:00,2023-05-26 11:38:00.371234058,2.95,12.75
8796,ST-002,2023-05-26 18:47:00,2023-05-26 20:19:05.819765203,1.53,6.37
8797,ST-005,2023-05-26 15:07:00,2023-05-26 17:35:44.466348741,2.48,10.96
8798,ST-012,2023-05-26 10:32:00,2023-05-26 16:01:42.840732300,5.5,24.29
8799,ST-004,2023-05-26 08:19:00,2023-05-26 11:52:43.661366545,3.56,15.3
8800,ST-006,2023-05-26 16:41:00,2023-05-26 19:03:31.118069777,2.38,8.42
8801,ST-013,2023-05-26 11:59:00,2023-05-26 13:39:52.002068538,1.68,3.97
8802,ST-007,2023-05-26 16:41:00,2023-05-26 16:59:15.094409606,0.3,1.8
8803,ST-015,2023-05-26 14:42:00,2023-05-26 16:14:25.525241490,1.54,5.16
8804,ST-007,2023-05-26 16:18:00,2023-05-26 20:36:40.954456719,4.31,18.32
8805,ST-005,2023-05-26 16:51:00,2023-05-26 20:27:45.017218105,3.61,17.78
8806,ST-014,2023-05-26 08:13:00,2023-05-26 11:21:35.365648247,3.14,11.17
8807,ST-006,2023-05-26 23:24:00,2023-05-27 04:27:17.058129554,5.05,24.62
8808,ST-013,2023-05-26 10:22:00,2023-05-26 13:43:32.215346859,3.36,19.27
8809,ST-007,2023-05-26 11:10:00,2023-05-26 13:46:18.913778648,2.61,7.3
8810,ST-006,2023-05-26 08:14:00,2023-05-26 11:23:18.971235623,3.16,14.7
8811,ST-014,2023-05-26 06:05:00,2023-05-26 06:45:46.936739096,0.68,4.36
8812,ST-004,2023-05-26 09:10:00,2023-05-26 12:52:55.086355422,3.72,14.69
8813,ST-005,2023-05-26 11:49:00,2023-05-26 14:05:21.703596434,2.27,12.05
8814,ST-010,2023-05-26 12:44:00,2023-05-26 16:37:41.446820582,3.89,23.54
8815,ST-003,2023-05-26 14:29:00,2023-05-26 16:45:18.717813728,2.27,9.7
8816,ST-004,2023-05-26 16:29:00,2023-05-26 19:49:43.414477070,3.35,22.29
8817,ST-004,2023-05-26 06:29:00,2023-05-26 11:26:56.439444996,4.97,21.69
8818,ST-003,2023-05-26 13:31:00,2023-05-26 14:20:34.237464951,0.83,4.76
8819,ST-009,2023-05-27 16:04:00,2023-05-27 19:41:42.238282252,3.63,16.54
8820,ST-001,2023-05-27 15:10:00,2023-05-27 17:01:36.918610420,1.86,5.76
8821,ST-013,2023-05-27 15:42:00,2023-05-27 16:36:07.403022291,0.9,4.43
8822,ST-004,2023-05-27 07:49:00,2023-05-27 09:00:24.009276299,1.19,5.16
8823,ST-011,2023-05-27 10:04:00,2023-05-27 10:16:00.000000000,0.2,10.34
8824,ST-001,2023-05-27 16:27:00,2023-05-27 20:54:12.435599173,4.45,19.87
8825,ST-003,2023-05-27 18:23:00,2023-05-27 22:30:07.864247805,4.12,19.97
8826,ST-010,2023-05-27 08:58:00,2023-05-27 11:09:27.731290952,2.19,14.75
8827,ST-004,2023-05-27 07:35:00,2023-05-27 09:26:45.636184701,1.86,12.82
8828,ST-001,2023-05-27 13:19:00,2023-05-27 16:04:15.671511526,2.75,11.87
8829,ST-006,2023-05-27 09:47:00,2023-05-27 13:29:44.602152844,3.71,17.05
8830,ST-009,2023-05-27 15:32:00,2023-05-27 19:43:25.655130010,4.19,19.8
8831,ST-015,2023-05-27 13:40:00,2023-05-27 15:01:47.042530977,1.36,5.32
8832,ST-012,2023-05-27 15:33:00,2023-05-27 19:47:28.440801175,4.24,17.28
8833,ST-001,2023-05-27 12:00:00,2023-05-27 16:26:57.030181088,4.45,20.71
8834,ST-006,2023-05-27 12:16:00,2023-05-27 14:29:47.703000471,2.23,5.47
8835,ST-007,2023-05-27 13:51:00,2023-05-27 16:24:53.924352020,2.56,11.84
8836,ST-010,2023-05-27 13:32:00,2023-05-27 15:36:55.294726016,2.08,8.53
8837,ST-015,2023-05-27 11:30:00,2023-05-27 15:16:38.180138657,3.78,16.59
8838,ST-012,2023-05-27 09:54:00,2023-05-27 13:40:40.264159612,3.78,20.94
8839,ST-011,2023-05-27 14:49:00,2023-05-27 17:11:13.824178943,2.37,11.28
8840,ST-011,2023-05-27 04:56:00,2023-05-27 08:20:40.982923299,3.41,18.35
8841,ST-015,2023-05-27 09:19:00,2023-05-27 11:46:46.197709436,2.46,9.22
8842,ST-001,2023-05-27 10:41:00,2023-05-27 11:52:56.652836795,1.2,6.28
